Site,Dist,Site name,Start,End,Lat,Lon,Source,STA,Height (m),Bar_ht,WMO
040547,40,MORETON SUGAR MILL,1954,2004,-26.6267,152.9567,.....,QL,15,..,..
040548,40,PEACHESTER,1927,1984,-26.8333,152.85,.....,QL,125,..,..
040549,40,ROSEWOOD,1909,..,-27.6594,152.6044,.....,QL,33,..,..
040550,40,NUMINBAH,1928,..,-28.2452,153.2369,GPS,QL,355,..,..
040551,40,WIVENHOE BRIDGE,1953,1982,-27.4333,152.65,.....,QL,..,..,..
040552,40,WIVENHOE POCKET,1950,2008,-27.4111,152.6144,GPS,QL,115,..,..
040553,40,BEERWAH CSIRO RES STN,1973,1983,-26.8425,153.0261,.....,QL,30,..,..
040554,40,CLOVERDALE LAWNS,1974,1977,-27.6167,152.9833,.....,QL,..,..,..
040555,40,TOOLARA (KELLY),1997,2017,-25.9713,152.8609,GPS,QL,143,..,94558
040556,40,WEENS BRIDGE,1941,1981,-26.5167,151.7667,.....,QL,410,..,..
040557,40,ILLAVALE,1919,1986,-26.1167,152.4333,.....,QL,..,..,..
040558,40,GLENGAVEN,1997,2010,-28.2157,153.2347,GPS,QL,229,..,..
040559,40,MOFFATDALE,1951,1979,-26.2667,151.9833,.....,QL,92,..,..
040560,40,WALLOON,1897,1902,-27.6,152.6667,.....,QL,..,..,..
040561,40,BELLI PARK,1907,2008,-26.5139,152.8314,GPS,QL,112,..,..
040562,40,BULWER SIGNAL STATION,1899,1913,-27.0833,153.3667,.....,QL,..,..,..
040563,40,WAKEFIELD,1910,1916,-26.6333,151.7,.....,QL,..,..,..
040564,40,BROOWEENA FORESTRY RES,1976,1991,-25.5467,152.2339,.....,QL,140,..,..
040565,40,BRISBANE PILE LIGHT,1888,1893,-27.3167,153.2167,.....,QL,..,..,..
040566,40,SKYRING CREEK,1920,1934,-26.3833,152.8,.....,QL,..,..,..
040567,40,INGRAM,1909,1916,-27.9,152.95,.....,QL,..,..,..
040568,40,WOODLANDS,1893,1928,-27.5667,152.6167,.....,QL,..,..,..
040569,40,JOHNSTOWN,1920,1937,-26.4333,152.05,.....,QL,..,..,..
040570,40,MULGOWIE,1998,2004,-27.6964,152.3569,GPS,QL,125,..,..
040571,40,PIMPAMA STATE SCHOOL,1908,1926,-27.8167,153.2833,.....,QL,..,..,..
040572,40,HOLMWOOD,1893,1929,-26.9667,152.7,.....,QL,120,..,..
040573,40,GABBINBAR,1897,1902,-27.6167,151.9667,.....,QL,..,..,..
040574,40,CHIEFSWOOD,1897,1916,-27.4667,152.95,.....,QL,..,..,..
040575,40,TAMROOKUM,1911,1931,-28.1167,152.9167,.....,QL,..,..,..
040576,40,RANGEVIEW FARM,1947,1970,-28,152.5,.....,QL,150,..,..
040577,40,BOLLIER,1916,1967,-26.4333,152.7167,.....,QL,150,..,..
040578,40,DAYBORO,1995,2012,-27.2114,152.8025,GPS,QL,85,..,..
040579,40,BETHANIA,1952,1957,-27.6833,153.15,.....,QL,..,..,..
040580,40,LOCKROSE,1911,1915,-27.5,152.45,.....,QL,..,..,..
040581,40,CINNIBAR,1912,1918,-26.1167,152.1833,.....,QL,..,..,..
040582,40,YELLOW PATCH LIGHT,1920,1929,-27.0333,153.45,.....,QL,..,..,..
040583,40,WIDGEE,1929,..,-28.2714,153.0742,GPS,QL,267,..,..
040584,40,HINZE DAM,1974,..,-28.0481,153.2875,GPS,QL,110.7,..,..
040585,40,BROOKLANDS,1940,1968,-26.7333,151.8167,.....,QL,..,..,..
040586,40,MILLBROOK,1888,1918,-27.9167,151.75,.....,QL,..,..,..
040587,40,COOINDA,1922,1930,-26.5,151.4333,.....,QL,..,..,..
040588,40,MARSHLANDS,1920,1948,-26.1,151.7667,.....,QL,..,..,..
040589,40,CEDAR VIEW,1920,1950,-26.8,152.5833,.....,QL,..,..,..
040590,40,MANUMBAR MILL,1910,1967,-26.4,152.3667,.....,QL,..,..,..
040591,40,RANGEVIEW,1947,1970,-28,152.5,.....,QL,..,..,..
040592,40,BROWNSLEIGH,1951,1965,-27.6833,153,.....,QL,..,..,..
040593,40,MOUNT HALLON,1940,1965,-27.3167,152.4167,.....,QL,..,..,..
040594,40,WOOMBYE,1898,1924,-26.6667,152.9667,.....,QL,34,..,..
040595,40,CRESSBROOK,1888,1904,-27.0833,152.45,.....,QL,..,..,..
040597,40,BOONAH FOREST HOME,1921,1969,-28.2,152.7333,.....,QL,..,..,..
040598,40,CLUMBER,1919,1961,-28.0833,152.5667,.....,QL,277,..,..
040599,40,CAMBERRA,1927,1973,-28.2,153.3833,.....,QL,..,..,..
040600,40,GLEN ELLEN,1926,1950,-28.2333,153.3667,.....,QL,137,..,..
040601,40,BELLEVUE,1909,1965,-27.3333,152.55,.....,QL,..,..,..
040602,40,GILSTON STATE SCHOOL,1922,1968,-28.0333,153.3,.....,QL,21,..,..
040603,40,OAKVALE,1933,1964,-26.9,152.5833,.....,QL,..,..,..
040604,40,BELVEDERE,1931,1950,-28.3333,152.2,.....,QL,510,..,..
040605,40,ROCK VIEW,1919,1969,-27.7867,152.2667,MAP 1,QL,290,..,..
040606,40,UPPER MUDGEERABA WATER,1974,..,-28.1056,153.3286,GPS,QL,128,..,..
040607,40,SPRINGBROOK ROAD,1981,..,-28.2033,153.2721,GPS,QL,697,..,..
040608,40,BENOWA WATER TREAT,1974,1990,-28.0039,153.4008,.....,QL,6,..,..
040609,40,ELANORA WATER TREATMENT PLANT,1935,..,-28.1178,153.4457,GPS,QL,4,..,..
040610,40,DARLINGTON,1975,2012,-28.2529,153.0872,GPS,QL,253,..,..
040611,40,YABBA CREEK,1920,1964,-28.3256,152.3422,MAP 1,QL,545,..,..
040612,40,GLEN ELGIN,1920,1971,-26.6,151.9833,.....,QL,..,..,..
040613,40,KIDAMAN,1920,1968,-26.6167,152.7667,.....,QL,..,..,..
040614,40,MOUNT LINDSAY,1919,1972,-28.35,152.7333,.....,QL,419,..,..
040615,40,ROTTINGTON,1927,1959,-28.2167,153.35,.....,QL,100,..,..
040616,40,COOLABUNIA,1920,1968,-26.6333,151.9333,.....,QL,360,..,..
040617,40,RAYNBIRD CREEK,1953,1970,-27.25,152.7333,.....,QL,140,..,..
040618,40,MONKLAND STATE SCHOOL,1916,1931,-26.2167,152.6833,.....,QL,157,..,..
040619,40,RATHDOWNEY,1917,1973,-28.3183,152.7269,MAP 1,QL,340,..,..
040620,40,LENORE VALE,1950,1968,-28.2333,153.2333,.....,QL,..,..,..
040621,40,INGLESIDE,1940,1960,-28.1667,153.3833,.....,QL,40,..,..
040622,40,ROCKVILLE,1934,1962,-28.15,152.5167,.....,QL,229,..,..
040623,40,GREENBANK ARMY CAMP,1974,1992,-27.6911,152.9917,.....,QL,40,..,..
040624,40,GIGOOM POST OFFICE,1965,1979,-25.3167,152.2,.....,QL,146,..,..
040625,40,MOUNT KANIGAN RADAR,1975,..,-25.9575,152.5769,GPS,QL,336,..,99088
040626,40,LOWOOD AERO,1942,1945,-27.5,152.5833,.....,QL,67.1,..,..
040627,40,WOODFORD,1890,..,-26.94,152.7628,.....,QL,108,..,..
040628,40,WOODFORD BCC,1975,1995,-26.9425,152.7608,.....,QL,90,..,..
040629,40,CORINDA,1889,1906,-27.5333,152.9833,.....,QL,40,..,..
040630,40,BELLA VALE,1920,1941,-26.45,152.1833,.....,QL,400,..,..
040631,40,CHAMBERS FLAT,1976,1980,-27.7333,153.1,.....,QL,..,..,..
040632,40,GLENVIEW - ISAMBERT RD,2005,2010,-26.7592,153.0239,GPS,QL,52,..,..
040633,40,LAWNTON COLONIAL DRIVE,1975,2012,-27.2831,152.9583,GPS,QL,18,..,..
040634,40,CURRUMBIN VALLEY,1999,2001,-28.2058,153.3936,.....,QL,70,..,..
040635,40,DANEWOOD VALE,1963,..,-26.8369,152.4914,GPS,QL,172,..,..
040636,40,CHENREZIG INSTITUTE,1975,1979,-26.75,152.9,.....,QL,265,..,..
040637,40,MOUNT MEE FOREST STATION,1970,2006,-27.0958,152.7011,GPS,QL,533,..,..
040638,40,BYRON/REEDY CK.CATCH.NO.1,1975,1980,-27.0833,152.65,.....,QL,..,..,..
040639,40,BYRON/REEDY CK.CATCH.NO.2,1975,1980,-27.2,152.6833,.....,QL,..,..,..
040640,40,BYRON/REEDY CK.CATCH.NO.3,1975,1980,-27.25,152.6833,.....,QL,..,..,..
040641,40,BYRON/REEDY CK.CATCH.NO.4,1975,1980,-27.15,152.6833,.....,QL,..,..,..
040642,40,BYRON/REEDY CK.CATCH.NO.5,1975,1980,-27.2167,152.6667,.....,QL,..,..,..
040643,40,PT VERNON,1975,1987,-25.25,152.8167,.....,QL,17,..,..
040644,40,TIARO TOWNSHIP,1975,2019,-25.7275,152.5825,GPS,QL,53,..,..
040645,40,THEEBINE POST OFFICE,1975,1975,-25.95,152.55,.....,QL,..,..,..
040646,40,BURRUM,1945,1971,-25.3333,152.5833,.....,QL,..,..,..
040647,40,BRISBANE BAR TIDE TM,1975,..,-27.3608,153.1719,GPS,QL,10,..,..
040648,40,LARAVALE,1912,1919,-28.0833,152.9333,.....,QL,80,..,..
040649,40,BURLEIGH HEADS POST OFFICE,1976,1987,-28.0928,153.4517,.....,QL,20,..,..
040650,40,CLEVELAND POLICE STN,1976,1992,-27.5217,153.2792,.....,QL,10,..,..
040651,40,JIMNA FORESTRY,1976,2017,-26.6644,152.4606,GPS,QL,523,..,94557
040652,40,ANCHORAGE INN,1976,1980,-27.9333,153.4,.....,QL,5,..,..
040653,40,BEAUMONT,1931,1938,-28.3,152.9667,.....,QL,200,..,..
040654,40,LAMINGTON,1917,1951,-28.25,152.9833,.....,QL,150,..,..
040655,40,YARRAMAN FORESTRY,1976,2010,-26.8383,151.9803,GPS,QL,460,..,..
040656,40,MAROOCHYDORE POST OFFICE,1976,1990,-26.645,153.085,.....,QL,20,..,..
040657,40,SIRIOS,1926,1943,-27.5667,152.5833,.....,QL,100,..,..
040658,40,BLI BLI,1976,2008,-26.6028,153.0431,GPS,QL,21,..,..
040659,40,GREENBANK THOMPSON ROAD,1975,..,-27.6956,152.9408,GPS,QL,77,..,..
040660,40,MIAMI WAVE RECORDER STN,1976,1978,-28.0733,153.4492,.....,QL,..,..,..
040661,40,MT GOONERINGEE,1976,..,-27,152.4333,.....,QL,..,..,..
040662,40,LYONS BRIDGE,1955,..,-27.47,152.5247,.....,QL,48,..,..
040663,40,TAABINGA,1911,1941,-26.6,151.7833,.....,QL,..,..,..
040664,40,YEERONGPILLY POST OFFICE,1894,1922,-27.5333,153.0167,.....,QL,18,..,..
040665,40,WATERFORD,1976,..,-27.6947,153.1364,.....,QL,20,..,..
040666,40,BREMER RIVER,1976,1984,-27.6333,152.7333,.....,QL,..,..,..
040667,40,WALLOON BVRT,1975,1997,-27.6286,152.6683,.....,QL,23,..,..
040668,40,AMBERLEY BVRT,1975,1997,-27.6783,152.6992,.....,QL,20,..,..
040669,40,WHITE CLIFFS,1887,1889,-25.4167,153.0333,.....,QL,..,..,..
040670,40,GREYSTONLEA,1977,2006,-26.5639,151.4383,GPS,QL,415,..,..
040671,40,KILLARA,1957,..,-26.2839,151.1897,GPS,QL,348,..,..
040672,40,WITHCOTT,1974,..,-27.5486,152.0236,GPS,QL,261,..,..
040673,40,JINDALEE CLOVERDALE LAWN,1977,1982,-27.5333,152.95,.....,QL,40,..,..
040674,40,MT STANLEY STATION,1977,2017,-26.6614,152.2003,GPS,QL,219,..,..
040675,40,TOWNSON,1977,..,-27.9097,152.3886,.....,QL,268,..,..
040676,40,KOORALBYN AIRSTRIP,1977,1992,-28.0833,152.8383,.....,QL,100,..,..
040677,40,MAROON DAM,1971,..,-28.1752,152.6557,GPS,QL,231,..,..
040678,40,CRAWFORD DPI,1963,1969,-26.4833,151.8333,.....,QL,..,..,..
040679,40,BAUPLE EAST TM,1956,..,-25.8222,152.7211,GPS,QL,18,..,..
040680,40,TORBANLEA RAILWAY,1978,1992,-25.35,152.5983,.....,QL,30,..,..
040681,40,TIARO RAILWAY,1978,1979,-25.7333,152.5833,.....,QL,..,..,..
040682,40,GUNALDA POST OFFICE,1978,2006,-25.9944,152.5636,GPS,QL,69,..,..
040683,40,LOWER CRESSBROOK,1978,1980,-27.1167,152.4833,.....,QL,..,..,..
040684,40,EVANDALE,1977,..,-28.0056,153.4278,.....,QL,3,..,..
040685,40,BRIBIE ISLAND QLD UNI,1978,1993,-27.0467,153.1667,.....,QL,2,..,..
040686,40,BEENHAM VALLEY RD,1978,..,-26.1842,152.8208,GPS,QL,144,..,..
040687,40,THE GAP,1966,1984,-26.2167,152.8333,.....,QL,150,..,..
040688,40,MIVA,1909,..,-25.9575,152.4919,GPS,QL,44,..,..
040689,40,BISHOP ISLAND,1971,1992,-27.3667,153.1667,.....,QL,..,..,..
040690,40,BRISBANE CITY TM,1841,2017,-27.4733,153.03,.....,QL,4,..,..
040691,40,QUINDREX,1976,1983,-28.1167,153.3167,.....,QL,..,..,..
040692,40,BROADWATER,1976,1983,-27.8667,153.4167,.....,QL,..,..,..
040693,40,HIGHVALE,1954,..,-27.3786,152.8164,GPS,QL,98,..,..
040694,40,CLYDE,1980,1987,-26.5833,151.9833,.....,QL,340,..,..
040695,40,PALMWOODS,1930,..,-26.7097,152.9275,Unkno,QL,40,..,..
040696,40,WOODFORD TM,1977,2002,-26.9206,152.7792,.....,QL,111,..,..
040697,40,REDCLIFFE COUNCIL,1981,2004,-27.245,153.1006,GPS,QL,25,..,..
040698,40,CONNEMARRA,1981,2002,-26.7881,152.7308,.....,QL,185,..,..
040699,40,PIALBA RAILWAY STATION,1980,1987,-25.2833,152.8367,.....,QL,5,..,..
040700,40,SPRINGBROOK QUOLL HOUSE,1979,1991,-28.23,153.265,.....,QL,0,..,..
040701,40,KUSS ROAD,1982,..,-27.6661,152.5417,.....,QL,45.1,..,..
040702,40,STOKES CROSSING,1982,..,-27.7641,152.5374,GPS,QL,85,..,..
040703,40,FERNY GROVE CEDAR CK RD,1964,1994,-27.415,152.915,.....,QL,80,..,..
040704,40,MARSDEN,1982,2001,-27.6833,153.1,.....,QL,..,..,..
040705,40,CHURCHILL STREET TM,1970,2013,-25.5347,152.7069,.....,QL,-1,..,..
040706,40,LOWOOD TM,1974,2016,-27.4733,152.5925,.....,QL,23,..,..
040707,40,BUNDAMBA LAGOON,1982,1993,-27.7417,152.84,.....,QL,80,..,..
040708,40,MONOGORILBY - HOME,1983,..,-26.0336,151.0603,GPS,QL,385,..,..
040709,40,EAGLEBY,1983,..,-27.6956,153.1978,.....,QL,..,..,..
040710,40,YARRAHAPPINI,1969,..,-27.8347,152.9858,.....,QL,11,..,..
040711,40,BEATTY ROAD,1971,1994,-27.585,153.0067,.....,QL,..,..,..
040712,40,BORUMBA DAM,1965,1993,-26.4967,152.5917,.....,QL,100,..,..
040713,40,JINDALEE (CENTENARY) BRIDGE,1975,..,-27.5283,152.9467,.....,QL,..,..,..
040714,40,ROUND MOUNTAIN TM,1957,..,-28.0708,152.9272,GPS,QL,44,..,..
040715,40,SHAILER PARK OREGON DRVE,1980,..,-27.6473,153.1718,GPS,QL,32,..,..
040716,40,LAIDLEY,1982,..,-27.6514,152.3808,.....,QL,123,..,..
040717,40,COOLANGATTA,1982,..,-28.1681,153.5053,GPS,QL,4,4.7,94592
040718,40,BROOKFIELD PENDALE STUD,1983,1989,-27.5,152.9,.....,QL,90,..,..
040719,40,NEW BEITH TM,1976,..,-27.73,152.9483,.....,QL,25,..,..
040720,40,MISTY MORN TM,1972,1996,-27.5131,152.9267,.....,QL,4,..,..
040721,40,BOONARA ROMLEY,1961,2004,-26.0933,152.0522,.....,QL,274,..,..
040722,40,BOONDOOMA DAM,1982,..,-26.0942,151.4417,GPS,QL,323,..,..
040723,40,BEENLEIGH,1984,..,-27.7269,153.2194,.....,QL,0,..,..
040724,40,MERMAID WATERS TIMANA AV,1984,1995,-28.0497,153.425,.....,QL,4.3,..,..
040725,40,CHRISTMAS CREEK RD,1984,2009,-28.1683,152.9883,GPS,QL,150,..,..
040726,40,DANDABAH QWRC,1984,1994,-26.8817,151.5983,.....,QL,980,..,..
040727,40,TORBANLEA,1899,1930,-25.35,152.6,.....,QL,..,..,..
040728,40,MOUNT MCCONNEL,1981,..,-27,152.4433,.....,QL,..,488,..
040729,40,BOONAH,1986,..,-28.0033,152.6875,GPS,QL,80,..,..
040730,40,BAROON POCKET,1986,1992,-26.7233,152.8733,.....,QL,300,..,..
040731,40,ROSEVALE,1985,1986,-27.85,152.4833,.....,QL,..,..,..
040732,40,WALLEN WALLEN,1985,..,-27.53,153.4194,GPS,QL,76,..,..
040733,40,NOSWORTHY PARK,1985,1992,-27.5333,152.9833,.....,QL,0.1,..,..
040734,40,MANSFIELD TAVERN TM,1971,1997,-27.5333,153.1,.....,QL,6,..,..
040735,40,HARRISVILLE TM,1979,2006,-27.8133,152.6417,.....,QL,46,..,..
040736,40,ROSEWOOD TM,1978,2006,-27.6594,152.6044,.....,QL,33,..,..
040737,40,NERANG TELEMARK,1973,1987,-28,153.3333,.....,QL,13,..,..
040738,40,BROMFLEET TM,1985,..,-27.9114,153.1056,.....,QL,28,..,..
040739,40,THE OVERFLOW TM,1985,2010,-27.9292,152.8597,.....,QL,41,..,..
040740,40,LYONS BRIDGE BVRT,1955,1997,-27.4714,152.5233,.....,QL,48,..,..
040741,40,GREGOR CREEK BVRT,1975,1997,-26.9911,152.4044,.....,QL,82.4,..,..
040742,40,BEECHMONT TM,1978,1997,-28.135,153.1883,.....,QL,520,..,..
040743,40,KALBAR BVRT,1974,1994,-27.9422,152.6228,.....,QL,80,..,..
040744,40,TOOGOOLAWAH BVRT,1975,1994,-27.0897,152.3744,.....,QL,99,..,..
040745,40,NUMINBAH TM,1981,1998,-28.1633,153.2117,.....,QL,152,..,..
040746,40,JIMNA BVRT,1975,1997,-26.6611,152.4589,.....,QL,590,..,..
040747,40,KILCOY BVRT,1975,1997,-26.9433,152.5633,.....,QL,124,..,..
040748,40,GATTON BVRT,1975,1997,-27.5578,152.2783,.....,QL,34,..,..
040749,40,MOORE TM,1975,1996,-26.895,152.2917,.....,QL,166,..,..
040750,40,SPRINGBROOK TM,1981,2006,-28.2322,153.2825,.....,QL,0,..,..
040751,40,THORNTON,1982,..,-27.7956,152.3753,GPS,QL,182,..,..
040752,40,DEVON HILLS TM,1985,..,-26.8997,152.3214,.....,QL,99,..,..
040753,40,ROSENTRETERS BRIDGE BVRT,1985,1997,-27.1381,152.3294,.....,QL,102,..,..
040754,40,RATHDOWNEY TM,1973,..,-28.2153,152.8681,GPS,QL,84,..,..
040755,40,COORAN,1947,..,-26.5575,152.7714,.....,QL,77,..,..
040756,40,BOREEN POINT,1987,..,-26.2856,152.9953,GPS,QL,25,..,..
040757,40,LAKE COOROIBAH(PINES AV),1987,2012,-26.3578,153.0125,GPS,QL,13,..,..
040758,40,GLENORE GROVE BVRT,1986,1997,-27.5247,152.4086,.....,QL,67,..,..
040759,40,CORBOULD PK RACECOURSE,1986,..,-26.785,153.0686,GPS,QL,25,..,..
040760,40,LOGAN VILLAGE,1986,1994,-27.7617,153.0883,.....,QL,50,..,..
040761,40,WOLFFDENE ALERT,1980,..,-27.7828,153.1889,.....,QL,0.1,..,..
040762,40,YARRAHAPPINI TM,1969,..,-27.8336,152.9878,GPS,QL,11,..,..
040763,40,WIVENHOE DAM,1986,..,-27.395,152.6097,GPS,QL,73,..,..
040764,40,GOLD COAST SEAWAY,1987,..,-27.939,153.4283,GPS,QL,3,4.2,94580
040765,40,HERVEY BAY WILDLIFE PARK,1987,1999,-25.2903,152.8153,.....,QL,17,..,..
040766,40,LOGAN VILLAGE TAMBORINE RD,1987,2007,-27.7922,153.1069,GPS,QL,85,..,..
040767,40,BRISBANE RPA HOSPITAL,1988,2016,-27.4983,153.0337,GPS,QL,32,..,..
040768,40,JIMBOOMBA MILLSTREAM ROAD,1988,2017,-27.8721,153.0149,GPS,QL,57,..,..
040769,40,BLACKBUTT FORESTRY STN,1988,1999,-26.8919,152.105,.....,QL,450,..,..
040770,40,ORMISTON COLLEGE,1988,..,-27.5152,153.2492,GPS,QL,37,..,..
040771,40,BEENLEIGH LEHMAN RD,1988,1989,-27.7167,153.1833,.....,QL,..,..,..
040772,40,TEWANTIN,1988,..,-26.3947,153.0408,.....,QL,..,..,..
040773,40,MT WARREN PK CRAMER BLVD,1988,1989,-27.7333,153.2167,.....,QL,..,..,..
040774,40,MORAYFIELD MARK ST,1989,2021,-27.1038,152.9461,GPS,QL,7,..,..
040775,40,SPRINGWOOD DORSET DR,1989,1993,-27.6128,153.1264,.....,QL,100,..,..
040776,40,GYMPIE TM,1989,..,-26.1925,152.655,.....,QL,36.9,..,..
040777,40,IMBIL ALERT,1989,..,-26.4572,152.6803,GPS,QL,76,..,..
040778,40,ZACHARIAH TM,1989,..,-26.3583,152.6283,.....,QL,90,..,..
040779,40,KENILWORTH H/S TM,1989,2004,-26.5825,152.73,GPS,QL,85.6,..,..
040780,40,HYGAIT TM,1989,..,-26.3817,152.6483,.....,QL,80,..,..
040781,40,DAGUN POCKET TM,1989,2022,-26.3225,152.7025,.....,QL,50,..,..
040782,40,COORAN TM,1989,..,-26.3297,152.8136,.....,QL,70,..,..
040783,40,POINT ARKWRIGHT,1989,2011,-26.5483,153.0986,GPS,QL,21,..,..
040784,40,CALAMVALE ALERT,1989,..,-27.615,153.0444,.....,QL,90,..,..
040785,40,CAROLE PARK ALERT,1989,..,-27.6017,152.9511,.....,QL,80,..,..
040786,40,JINGLE DOWNS ALERT,1989,..,-27.7456,152.9081,.....,QL,100,..,..
040787,40,MOOLABIN CREEK ALERT,1989,1995,-27.5386,153.0033,.....,QL,..,..,..
040788,40,FORESTDALE(JOHNSON RD)AL,1989,..,-27.6583,153,.....,QL,80,..,..
040789,40,DURACK KING AVE ALERT,1989,..,-27.5936,152.9968,.....,QL,..,..,..
040790,40,MT GRAVATT ALERT,1989,..,-27.5448,153.0637,GPS,QL,195,..,..
040791,40,COOPERS PLAINS ALERT,1989,..,-27.565,153.0269,.....,QL,50,..,..
040792,40,RIPLEY ALERT,1989,2015,-27.7106,152.8072,.....,QL,60,..,..
040793,40,LYONS ALERT,1988,..,-27.7633,152.8367,.....,QL,150,..,..
040794,40,GREENBANK(THOMPSON RD)AL,1988,..,-27.6956,152.9333,GPS,QL,80,..,..
040795,40,OPOSSUM ALERT,1989,2015,-27.6439,152.8942,.....,QL,19,..,..
040796,40,BEATTY ROAD ALERT,1989,..,-27.5875,153.0094,.....,QL,..,..,..
040797,40,NOSWORTHY PARK ALERT,1989,1992,-27.5483,152.9889,.....,QL,..,..,..
040798,40,COORPAROO BCC,1989,1994,-27.5153,153.0722,.....,QL,50,..,..
040799,40,RUDDS LANE TM,1990,2009,-28.1692,152.9833,.....,QL,87.5,..,..
040800,40,COOROY TM,1990,2003,-26.4206,152.91,.....,QL,111,..,..
040801,40,KANDANGA TM,1990,..,-26.3878,152.6842,GPS,QL,80,..,..
040802,40,KENILWORTH TM,1990,2003,-26.5972,152.7269,.....,QL,109,..,..
040803,40,MALENY TM,1990,1999,-26.765,152.885,.....,QL,411,..,..
040804,40,MAPLETON TM,1990,1994,-26.6208,152.8656,.....,QL,392,..,..
040805,40,PEACHESTER TM,1990,2006,-26.8447,152.8806,.....,QL,137.2,..,..
040806,40,POMONA TM,1990,2003,-26.3664,152.8528,.....,QL,73.2,..,..
040807,40,BRAMBLE BAY BOWLING CLUB,1990,2000,-27.2583,153.1017,.....,QL,15,..,..
040808,40,CRESSBROOK DAM,1990,..,-27.2641,152.1959,GPS,QL,295,..,..
040809,40,MOUNT MC EUEN,1990,2007,-26.2417,151.7453,GPS,QL,394,..,..
040810,40,PINEAPPLE STREET TM,1972,1987,-27.35,153.0333,.....,QL,7,..,..
040811,40,KILKIVAN TM,1974,..,-26.0833,152.2167,.....,QL,29,..,..
040812,40,MOGGILL ALERT,1988,..,-27.5861,152.8578,GPS,QL,0.1,..,..
040813,40,UPPER BROOKFIELD TM,1976,..,-27.4833,152.8833,.....,QL,36,..,..
040814,40,MOY POCKET TM,1975,..,-26.5261,152.7439,GPS,QL,70,..,..
040815,40,KING AVENUE BRIDGE TM,1973,1993,-27.6,153,.....,QL,4,..,..
040816,40,AMBERLEY (DNRM) TM,1961,..,-27.6658,152.6989,.....,QL,18,..,..
040817,40,RIFLE RANGE ROAD TM,1977,..,-27.4667,152.5333,.....,QL,45,..,..
040818,40,MT CROSBY TM,1975,..,-27.5364,152.7992,.....,QL,0.1,..,..
040819,40,MOGGILL TM,1988,..,-27.595,152.863,.....,QL,12,..,..
040820,40,SOMERSET DAM TM,1990,..,-27.1169,152.555,.....,QL,61,..,..
040821,40,ENOGGERA DAM TM,1990,2002,-27.45,152.9333,.....,QL,79.2,..,..
040822,40,GREGOR CREEK TM,1979,..,-26.9997,152.3997,.....,QL,83,..,..
040823,40,ROSENTRETERS BRIDGE TM,1985,..,-27.1381,152.3294,.....,QL,102,..,..
040824,40,FISHERMANS POCKET TM,1975,..,-26.1711,152.5994,GPS,QL,33,..,..
040825,40,MARODIAN TM,1974,..,-25.9,152.3497,.....,QL,19,..,..
040826,40,MIVA TM,1970,..,-25.95,152.5,.....,QL,17,..,..
040827,40,BAN BAN TM,1966,..,-25.7108,151.8083,.....,QL,122,..,..
040828,40,LYONS BRIDGE TM,1977,1988,-27.4667,152.5333,.....,QL,45,..,..
040829,40,HELIDON TM,1972,..,-27.5439,152.1133,GPS,QL,124,..,..
040830,40,BELLBIRD CREEK TM,1959,..,-26.6274,152.7046,.....,QL,95,..,..
040831,40,IPSWICH ALERT,1990,..,-27.6117,152.7611,GPS,QL,..,..,..
040832,40,FOREST HOME TM,1917,..,-28.2033,152.77,.....,QL,110,..,..
040833,40,HOME PARK TM,1982,..,-25.7683,152.525,.....,QL,5,..,..
040834,40,LITZOWS TM,1990,..,-26.295,152.05,.....,QL,300,..,..
040835,40,MULGOWIE TM,1990,..,-27.7317,152.3633,.....,QL,142,..,..
040836,40,ONE MILE BRIDGE ALERT,1990,..,-27.6272,152.7461,.....,QL,0,..,..
040837,40,STONELANDS TM,1990,..,-26.0467,151.725,.....,QL,245,..,..
040838,40,THREE MILE BRIDGE ALERT,1990,..,-27.6322,152.7269,GPS,QL,0,..,..
040839,40,BRISBANE (BCC) ALERT,1990,2010,-27.4667,153.0217,.....,QL,10,..,..
040840,40,KENMORE ALERT,1990,2002,-27.5117,152.9383,.....,QL,25,..,..
040841,40,CROFTBY TM,1966,..,-28.1481,152.57,GPS,QL,162,..,..
040842,40,BRISBANE AERO,1992,..,-27.3917,153.1292,GPS,QL,4.5,9.5,94578
040843,40,REDGATE,1991,2009,-26.2825,152.0164,GPS,QL,315,..,..
040844,40,BEECHMONT ALERT,1992,..,-28.1333,153.1899,.....,QL,520,..,..
040845,40,BINNA BURRA ALERT,1992,..,-28.2006,153.1872,GPS,QL,780,..,..
040846,40,CLEARVIEW ALERT,1992,..,-28.0017,153.3083,GPS,QL,2.7,..,..
040847,40,HINZE DAM HW ALERT,1991,..,-28.0522,153.2817,GPS,QL,82.2,..,..
040848,40,LOWER SPRINGBROOK ALERT,1992,..,-28.2069,153.2708,GPS,QL,705,..,..
040849,40,COOMBABAH WATER TREATMENT PLANT,1992,..,-27.9136,153.3657,GPS,QL,3,..,..
040850,40,BAROON POCKET DAM,1992,2025,-26.715,152.8719,GPS,QL,248,..,..
040851,40,LAMB ISLAND PINE AVE,1992,2012,-27.6292,153.3794,GPS,QL,19,..,..
040852,40,CANUNGRA LAND WARFARE CENTRE,1992,1999,-28.0272,153.1794,.....,QL,120,..,..
040853,40,REDLAND BAY GOLF CLUB,1992,..,-27.6023,153.2952,GPS,QL,6,..,..
